datetime,co,no,no2,nox,o3,pm10,pm25,so2,temp,rhum,prcp,wdir,wspd,wpgt,pres,cldc,coco
2023-08-03 18:00:00+00:00,0.8610000000000001,0.007066666666666666,0.012516666666666667,0.019383333333333284,0.049850000000000005,55.833333333333336,20.65,0.004183333333333317,34.13333333333333,44.666666666666664,0.0,71.0,8.133333333333333,,1014.6666666666666,1.6666666666666667,1.0
2023-08-03 19:00:00+00:00,0.8533333333333334,0.0065999999999999835,0.010866666666666669,0.017283333333333335,0.054233333333333335,46.0,17.906,0.0049,35.333333333333336,38.333333333333336,0.0,130.0,12.733333333333334,,1013.7666666666668,2.6666666666666665,1.0
2023-08-03 20:00:00+00:00,0.8063333333333333,0.006166666666666667,0.009133333333333316,0.015099999999999966,0.045283333333333335,47.333333333333336,17.486,0.0037666666666666664,36.4,35.0,0.0,116.66666666666667,14.733333333333334,,1013.0333333333333,2.3333333333333335,1.6666666666666667
2023-08-03 21:00:00+00:00,0.791,0.005683333333333333,0.007699999999999966,0.013216666666666666,0.04296666666666665,37.333333333333336,13.762,0.0032166666666666667,37.333333333333336,32.333333333333336,0.0,103.33333333333333,17.2,,1012.1,2.6666666666666665,1.6666666666666667
2023-08-03 22:00:00+00:00,0.7768333333333333,0.006049999999999983,0.00815,0.0140333333333333,0.03925,31.666666666666668,12.687999999999999,0.0029666666666666665,38.6,29.666666666666668,0.0,113.33333333333333,11.866666666666667,,1011.3666666666667,1.6666666666666667,1.6666666666666667
2023-08-03 23:00:00+00:00,0.8093333333333333,0.006983333333333316,0.009716666666666667,0.016499999999999983,0.037116666666666666,35.0,9.885,0.0028166666666666665,38.4,27.666666666666668,0.0,116.66666666666667,12.866666666666667,,1010.9333333333334,2.3333333333333335,1.0
2023-08-04 00:00:00+00:00,0.8598333333333333,0.006783333333333332,0.012566666666666665,0.01916666666666665,0.03373333333333333,36.5,9.102,0.003483333333333317,38.0,27.0,0.0,120.0,14.9,,1010.2666666666668,2.3333333333333335,1.3333333333333333
2023-08-04 01:00:00+00:00,0.823,0.0048833333333333,0.009933333333333334,0.014599999999999983,0.0325,40.333333333333336,13.565,0.003533333333333333,35.06666666666667,34.666666666666664,0.0,105.33333333333333,31.433333333333334,,1010.5,3.0,1.6666666666666667
2023-08-04 02:00:00+00:00,0.8236666666666667,0.004566666666666667,0.00775,0.012083333333333333,0.027066666666666666,89.83333333333333,18.323333333333334,0.0035333333333333167,32.4,44.333333333333336,0.0,101.0,24.46666666666667,,1011.7333333333332,2.6666666666666665,2.3333333333333335
2023-08-04 03:00:00+00:00,0.8541666666666666,0.0046500000000000005,0.008633333333333333,0.013116666666666632,0.02415,64.16666666666667,11.4475,0.003966666666666667,31.3,46.666666666666664,0.0,109.33333333333333,28.366666666666664,,1012.7666666666668,1.6666666666666667,2.3333333333333335
2023-08-04 04:00:00+00:00,0.8566666666666666,0.004633333333333334,0.008616666666666667,0.013083333333333334,0.02426666666666667,49.666666666666664,12.16,0.0041,30.5,49.0,0.0,105.66666666666667,26.0,,1013.6999999999999,4.0,2.0
2023-08-04 05:00:00+00:00,0.9311999999999999,0.00371666666666665,0.007183333333333333,0.010733333333333333,0.026416666666666668,43.333333333333336,10.428,0.0031999999999999997,29.599999999999998,53.0,0.0,110.0,22.066666666666666,,1013.8333333333334,4.0,2.3333333333333335
2023-08-04 06:00:00+00:00,0.9696,0.0035,0.007266666666666667,0.0106,0.0251,35.166666666666664,12.807500000000001,0.002983333333333334,27.266666666666666,67.0,0.0,124.66666666666667,16.7,,1013.4333333333334,3.3333333333333335,2.3333333333333335
2023-08-04 07:00:00+00:00,0.7996666666666666,0.0036999999999999997,0.008049999999999983,0.011233333333333283,0.022750000000000003,36.833333333333336,15.26,0.002916666666666667,27.2,68.0,0.0,123.0,16.666666666666668,,1012.9,3.3333333333333335,2.3333333333333335
2023-08-04 08:00:00+00:00,0.7788333333333334,0.0039499999999999995,0.0086833333333333,0.012466666666666668,0.019933333333333334,38.833333333333336,12.256,0.003316666666666667,26.433333333333334,68.66666666666667,0.0,128.33333333333334,13.166666666666666,,1012.5666666666666,3.0,2.3333333333333335
2023-08-04 09:00:00+00:00,0.7458333333333332,0.00442,0.00835,0.012033333333333318,0.018716666666666666,38.166666666666664,13.638,0.0030000000000000005,25.633333333333336,72.0,0.0,117.33333333333333,10.700000000000001,,1012.4,1.3333333333333333,1.6666666666666667
2023-08-04 10:00:00+00:00,0.7715000000000001,0.00485,0.009716666666666632,0.014349999999999983,0.016,40.333333333333336,12.629999999999999,0.0028833333333333332,25.099999999999998,74.33333333333333,0.0,142.33333333333334,14.200000000000001,,1012.4333333333334,0.3333333333333333,1.3333333333333333
2023-08-04 11:00:00+00:00,0.8183333333333334,0.008349999999999982,0.012433333333333317,0.020599999999999983,0.012833333333333334,40.166666666666664,13.575,0.0030666666666666668,25.366666666666664,72.66666666666667,0.0,154.0,13.166666666666666,,1012.4666666666667,0.3333333333333333,1.0
2023-08-04 12:00:00+00:00,0.9366666666666666,0.014899999999999998,0.013666666666666667,0.028383333333333333,0.011383333333333334,52.5,14.213999999999999,0.00315,24.866666666666664,70.0,0.0,125.66666666666667,10.633333333333333,,1013.7333333333332,1.3333333333333333,1.6666666666666667
2023-08-04 13:00:00+00:00,0.9593333333333334,0.015,0.012483333333333317,0.027316666666666666,0.01635,47.833333333333336,15.682500000000001,0.0034666666666666665,26.333333333333332,68.66666666666667,0.0,145.66666666666666,8.5,,1013.2666666666668,2.0,1.0
2023-08-04 14:00:00+00:00,1.0345,0.013733333333333334,0.012433333333333317,0.02598333333333333,0.0228,48.0,21.792,0.004116666666666667,27.8,62.666666666666664,0.0,114.66666666666667,9.166666666666666,,1013.3666666666667,2.6666666666666665,2.0
2023-08-04 15:00:00+00:00,1.0693333333333335,0.013649999999999983,0.017416666666666667,0.030883333333333332,0.02811666666666667,55.0,24.456,0.004066666666666617,30.066666666666666,57.0,0.0,108.0,6.966666666666666,,1013.4666666666667,2.0,2.0
2023-08-04 16:00:00+00:00,1.1063333333333334,0.011099999999999999,0.021083333333333332,0.032016666666666645,0.04079999999999998,74.83333333333333,26.18,0.004999999999999966,31.46666666666667,52.666666666666664,0.0,113.33333333333333,7.266666666666667,,1013.5666666666666,2.0,1.6666666666666667
2023-08-04 17:00:00+00:00,1.0023333333333333,0.007633333333333316,0.018816666666666666,0.026283333333333336,0.05529999999999998,74.5,25.384,0.004866666666666667,33.333333333333336,46.0,0.0,80.0,8.066666666666666,,1013.4,2.0,1.0
2023-08-04 18:00:00+00:00,0.923,0.007116666666666667,0.01556666666666665,0.022516666666666647,0.05653333333333333,72.83333333333333,26.962,0.004699999999999983,35.53333333333333,39.333333333333336,0.0,130.0,12.933333333333332,,1012.5,2.6666666666666665,1.6666666666666667
2023-08-04 19:00:00+00:00,0.8636666666666667,0.007049999999999983,0.013216666666666634,0.02006666666666665,0.05375,62.833333333333336,21.69,0.00491666666666665,36.733333333333334,34.0,0.0,93.33333333333333,11.200000000000001,,1011.6333333333333,2.6666666666666665,1.3333333333333333
2023-08-04 20:00:00+00:00,0.8471666666666667,0.005283333333333317,0.010683333333333316,0.015816666666666666,0.06038333333333334,48.833333333333336,21.869999999999997,0.00461666666666665,38.333333333333336,30.0,0.0,106.66666666666667,15.066666666666668,,1011.0666666666666,3.0,2.3333333333333335
2023-08-04 21:00:00+00:00,0.8253333333333334,0.005016666666666667,0.008683333333333333,0.01355,0.05123333333333333,54.666666666666664,19.044,0.003916666666666666,39.46666666666667,26.333333333333332,0.0,130.0,13.4,,1010.1,3.3333333333333335,2.0
2023-08-04 22:00:00+00:00,0.9490000000000001,0.0070833333333333165,0.009049999999999983,0.015966666666666667,0.03895,48.666666666666664,16.080000000000002,0.003183333333333333,40.0,21.333333333333332,0.0,120.0,16.400000000000002,,1009.4333333333334,3.3333333333333335,2.3333333333333335
2023-08-04 23:00:00+00:00,0.9982,0.0070999999999999995,0.00926666666666665,0.016200000000000003,0.03551666666666667,43.333333333333336,12.36,0.0028666666666666667,39.4,20.333333333333332,0.0,120.0,15.6,,1009.1999999999999,2.0,2.0
2023-08-05 00:00:00+00:00,1.0312,0.006966666666666666,0.010066666666666649,0.016866666666666634,0.0317,50.166666666666664,10.07,0.0029166666666666664,38.4,20.666666666666668,0.0,121.66666666666667,20.966666666666665,,1009.3666666666667,0.3333333333333333,2.3333333333333335
2023-08-05 01:00:00+00:00,0.9982,0.005866666666666666,0.01011666666666665,0.015799999999999998,0.02895,53.333333333333336,10.2075,0.0028666666666666667,36.0,25.666666666666668,0.0,121.33333333333333,24.7,,1010.0,0.3333333333333333,1.0
2023-08-05 02:00:00+00:00,1.0455999999999999,0.006149999999999983,0.011766666666666667,0.017699999999999983,0.025716666666666648,52.0,14.04,0.0029,34.06666666666667,32.0,0.0,123.33333333333333,25.366666666666664,,1011.3333333333334,0.3333333333333333,1.0
